iterations,mean_reward,max_reward,total_loss,policy_loss,kl_loss,mean_diversity
1,0.31581574587149897,1.0,0.061602916568517685,0.05927155166864395,0.0023313642013818026,0.4918837467509797
2,0.4764193708592874,1.0,203048448.0,0.686614990234375,203048448.0,0.4322210217898393
3,0.7896270400338034,1.0,0.5826748609542847,0.17108319699764252,0.41159167885780334,0.35529311441387185
4,0.9762627150879075,1.0,148526000.0,-0.5596598982810974,148526000.0,0.5328744175300744
5,0.4551826138448002,0.7901576567951692,21974.041015625,0.08172314614057541,21973.958984375,0.5027222977535193
6,0.5191953971038605,0.9173177422838352,27.736637115478516,0.18682777881622314,27.549808502197266,0.2696259729973412
7,0.1684103207626222,0.4355217497652334,6463.53857421875,0.13829398155212402,6463.400390625,0.2930989820123496
8,0.7344639098441837,0.9405208911567485,216.8859405517578,0.03410983830690384,216.85183715820312,0.4737238922412793
9,0.8319968407160887,0.9400251085398228,1.0394988059997559,0.1161063015460968,0.9233924746513367,0.4833708996282423
10,0.8591188702555971,0.966759316066036,0.09575264155864716,0.036467816680669785,0.05928482487797737,0.44511302840607453
11,0.841295041262117,0.962687443821992,0.3147551715373993,0.04176822677254677,0.2729869484901428,0.4432221581766399
12,0.8038552114074071,0.9571592076942882,0.06017576903104782,-0.013659020885825157,0.07383479177951813,0.47143709873230577
13,0.8287010735736985,0.9557645635970275,0.06468310207128525,-0.005847369320690632,0.0705304741859436,0.4802165863321628
14,0.818076115691984,0.9552855020385473,0.11522641032934189,0.048030659556388855,0.06719575077295303,0.40571193964202157
15,0.8966998854768626,0.9734753820038144,0.13024844229221344,0.03928574174642563,0.09096270054578781,0.4916746318087402
16,0.9172577862123221,0.9765525571514119,0.10561171919107437,0.02437446266412735,0.08123725652694702,0.46629840374546394
17,0.9215280780487372,0.984157375488741,0.08842197060585022,0.02167213335633278,0.06674984097480774,0.3835902471301885
18,0.931686328953016,0.9860812077927479,0.06750152260065079,-0.002464504912495613,0.06996602565050125,0.45008155431905944
19,0.9386702490173027,0.9848105207704906,0.0773497223854065,0.016270238906145096,0.0610794834792614,0.5193103295554194
20,0.9435179045226694,0.9928451457578957,0.07123659551143646,-0.004469817504286766,0.07570641487836838,0.4591079031142162
21,0.9500085626454058,0.9832567281891753,0.16214752197265625,0.06252101063728333,0.09962651878595352,0.4572110092937089
22,0.945964983172396,0.9861451698308596,0.11992815136909485,0.053615253418684006,0.06631290167570114,0.6333707525242744
23,0.9402414527022991,0.9906308708774894,8.64498233795166,-0.10881853848695755,8.753801345825195,0.48807174067917963
24,0.8617778048211757,0.98939376221705,6.388253211975098,-1.0096229314804077,7.397876262664795,0.15069903591050252
25,0.7220844788257166,0.9643851589699199,-0.014702260494232178,-0.13013750314712524,0.11543524265289307,0.29927690646171257
26,0.6833400627384123,0.9550699803010999,0.17437192797660828,0.12481364607810974,0.049558285623788834,0.30472460937760126
27,0.7570378589650995,0.9690088980920594,0.6856077909469604,0.11004451662302017,0.5755632519721985,0.3405674843692629
28,0.8702058555516687,0.9812491278894406,0.1623384654521942,0.07959182560443878,0.08274664729833603,0.3961267074772089
29,0.9250194652505764,0.9795173106789324,0.17649605870246887,0.10468055307865143,0.07181551307439804,0.45114166656684007
30,0.9253539030825045,0.9821781326461083,0.17020413279533386,0.0935424417257309,0.07666169106960297,0.41918788249062355
31,0.9376925792362795,0.9826685676099637,0.158340722322464,0.0782453641295433,0.08009536564350128,0.5076601034646835
32,0.9513647989583476,0.9885362087980488,0.15592600405216217,0.06698150187730789,0.08894450217485428,0.43452161721853816
33,0.9536446658507558,0.9903068168565453,0.1414826512336731,0.068705253303051,0.0727774053812027,0.5012784924464908
